166	1839	433
285	1808	451
581	1723	469
1011	1637	451
1454	1577	446
1792	1517	414
2115	1465	385
2443	1404	373
2730	1344	349
2999	1301	336
3269	1249	343
3533	1195	375
3810	1233	382
4077	1271	410
4095	1436	630
22	2014	373
70	2016	399
126	2026	464
214	2040	470
455	1989	471
790	1892	471
1315	1833	455
1662	1780	428
2009	1741	412
2354	1711	383
2658	1679	364
2936	1636	356
3214	1597	344
3477	1562	374
3753	1516	386
4026	1586	422
4095	1655	596
25	2238	374
56	2240	429
106	2251	444
179	2271	457
308	2255	463
626	2144	480
1124	2082	472
1552	2037	451
1921	2004	428
2258	1972	397
2585	1946	374
2869	1920	370
3150	1892	352
3424	1868	361
3706	1839	369
3977	1801	395
4095	1870	489
29	2475	403
48	2478	455
92	2487	469
136	2503	457
219	2520	482
497	2447	488
942	2381	478
1436	2337	468
1820	2304	484
2176	2274	465
2510	2237	451
2810	2208	444
3097	2182	410
3380	2154	398
3665	2128	384
3946	2099	385
4095	2111	438
36	2696	446
55	2698	481
96	2706	494
134	2722	474
167	2743	492
382	2733	495
693	2651	508
1293	2613	471
1698	2575	519
2078	2556	450
2434	2534	441
2751	2513	462
3040	2489	433
3324	2469	412
3610	2447	407
3894	2426	392
4095	2405	398
52	2923	504
65	2925	512
100	2931	518
136	2944	497
165	2963	511
315	2977	518
654	2915	527
1106	2875	474
1605	2848	465
1983	2817	457
2339	2797	442
2691	2787	465
2990	2770	441
3277	2748	434
3573	2735	420
3883	2696	403
4095	2654	389
96	3148	517
104	3150	513
111	3156	503
138	3169	520
171	3183	520
307	3205	544
457	3187	565
863	3134	507
1443	3102	496
1898	3082	485
2262	3060	474
2603	3043	483
2933	3034	456
3240	3014	439
3543	2986	433
3864	2958	422
4095	2916	393
153	3369	517
147	3371	519
153	3378	526
170	3389	541
187	3402	559
276	3422	574
374	3429	572
495	3382	571
1260	3351	554
1710	3332	543
2141	3314	518
2524	3300	500
2857	3281	494
3187	3261	457
3502	3239	446
3825	3209	429
4095	3179	404
161	3596	543
169	3598	545
177	3603	552
194	3615	556
209	3630	582
269	3650	610
332	3675	625
458	3676	612
766	3619	605
1517	3589	600
1998	3570	577
2409	3551	540
2775	3528	556
3117	3509	518
3448	3485	491
3631	3505	520
3955	3482	486
165	3823	609
180	3824	610
195	3829	616
201	3838	629
227	3853	635
273	3874	639
307	3901	646
377	3922	639
596	3904	643
1168	3858	632
1795	3828	619
2141	3830	579
2559	3814	617
2908	3795	591
3249	3781	572
3578	3759	584
3913	3735	577
203	4054	632
205	4055	631
212	4060	632
226	4068	650
246	4079	684
278	4095	691
301	4095	695
337	4095	724
426	4095	713
801	4095	702
1351	4095	686
1973	4084	671
2438	4069	656
2827	4053	642
3176	4034	653
3522	4015	651
3863	3989	652
173	197	786
475	149	805
997	70	786
1322	50	760
1531	44	724
1724	40	682
1943	37	638
2176	39	598
2430	40	547
2654	47	530
2874	58	512
3113	65	529
3350	79	489
3589	84	465
3822	97	492
4080	108	519
4095	194	703
113	531	818
366	446	843
787	336	829
1148	238	774
1439	232	748
1761	189	702
1908	188	649
2205	168	604
2458	141	593
2676	128	559
2893	117	538
3125	114	521
3365	117	513
3610	123	501
3837	147	524
4093	246	532
4095	394	726
78	865	801
242	818	818
474	657	807
975	516	788
1348	420	741
1681	368	711
1873	340	656
2129	296	615
2526	231	612
2758	224	563
2962	182	555
3188	175	502
3409	161	499
3648	181	512
3901	197	545
4095	352	585
4095	598	750
48	1174	762
148	1143	772
312	1041	774
719	813	751
1150	689	723
1479	560	691
1772	541	678
2054	470	644
2378	426	589
2701	364	564
2898	281	556
3222	241	494
3458	205	488
3697	239	495
3940	272	542
4095	532	558
4095	806	775
23	1394	711
124	1380	715
289	1335	726
453	1187	708
979	1056	685
1359	947	655
1668	845	613
1956	771	573
2258	702	566
2561	638	558
2834	554	554
3102	567	501
3395	525	490
3661	516	504
3959	583	533
4095	712	570
4095	1017	801
22	1609	636
107	1614	671
205	1576	706
373	1537	704
721	1388	710
1221	1312	680
1562	1228	583
1867	1155	549
2171	1097	540
2482	1029	533
2772	961	520
3060	893	514
3324	865	503
3609	879	547
3877	893	524
4095	926	560
4095	1233	829
23	1801	569
93	1804	652
162	1817	655
290	1785	675
567	1704	651
1030	1618	665
1430	1558	613
1766	1503	577
2093	1458	550
2415	1412	566
2723	1342	542
2999	1301	527
3277	1251	494
3542	1198	500
3818	1238	512
4086	1279	548
4095	1450	804
23	2002	524
73	2005	612
128	2015	623
218	2033	635
455	1964	625
795	1878	631
1300	1824	614
1662	1779	612
2012	1742	589
2359	1713	559
2663	1682	542
2943	1637	511
3222	1598	484
3486	1564	481
3761	1517	491
4034	1590	536
4095	1664	715
27	2237	508
64	2240	602
111	2251	593
175	2272	602
308	2244	606
536	2149	620
1131	2085	622
1558	2041	602
1929	2007	594
2261	1974	581
2592	1950	503
2876	1924	492
3156	1895	481
3429	1870	474
3712	1839	467
3983	1804	482
4095	1874	569
30	2480	478
57	2483	568
104	2492	585
136	2507	598
223	2524	605
462	2453	592
945	2386	610
1441	2344	610
1826	2310	590
2177	2276	563
2514	2241	537
2815	2213	523
3102	2186	491
3382	2159	467
3668	2131	444
3948	2100	471
4095	2113	483
36	2701	498
63	2704	562
99	2712	578
135	2727	633
171	2748	602
402	2738	577
698	2657	586
1299	2618	618
1703	2581	601
2084	2562	588
2440	2538	571
2753	2516	535
3042	2492	506
3327	2472	471
3612	2449	468
3897	2429	460
4095	2408	455
50	2926	548
69	2928	556
103	2935	569
138	2948	619
169	2968	599
387	2982	583
673	2920	594
1114	2880	608
1606	2851	576
1985	2821	591
2345	2802	572
2692	2790	526
2993	2773	503
3279	2751	492
3574	2737	468
3874	2705	451
4095	2666	427
94	3152	572
107	3154	577
129	3161	594
142	3172	624
174	3186	615
321	3209	589
538	3190	625
869	3138	598
1444	3107	604
1900	3086	594
2263	3062	581
2608	3047	542
2935	3037	517
3240	3019	501
3538	2992	474
3855	2966	456
4095	2927	414
156	3373	597
157	3375	608
159	3382	621
176	3393	602
191	3406	616
283	3426	631
341	3432	633
564	3385	600
1265	3355	643
1754	3331	624
2165	3316	598
2531	3301	581
2858	3284	528
3184	3266	510
3495	3245	498
3815	3217	477
4095	3189	433
170	3600	547
175	3601	617
180	3607	611
199	3619	618
213	3634	625
267	3654	657
341	3679	641
527	3673	630
817	3618	620
1536	3590	600
2005	3573	617
2408	3555	577
2769	3532	576
3107	3515	549
3435	3492	527
3646	3504	530
3969	3482	505
170	3826	612
184	3827	614
198	3832	620
207	3841	662
235	3857	636
277	3878	659
318	3903	666
387	3924	655
616	3907	643
1158	3862	633
1779	3833	625
2152	3831	584
2567	3815	623
2916	3797	593
3256	3782	575
3584	3761	586
3919	3737	568
207	4057	630
209	4058	630
217	4063	635
231	4070	658
250	4082	688
282	4095	691
293	4095	696
324	4095	724
415	4095	712
835	4095	699
1344	4095	687
1966	4087	675
2432	4073	660
2823	4057	644
3172	4038	656
3518	4019	651
3859	3993	652
179	235	1023
347	202	1055
822	137	1036
1268	68	1005
1482	60	976
1693	50	942
1927	48	905
2158	49	870
2398	53	838
2637	57	804
2866	67	768
3082	75	731
3313	81	675
3549	91	717
3804	97	751
4048	110	785
4095	206	924
124	516	1042
298	431	1105
696	383	1059
1094	247	1035
1404	237	1026
1724	204	973
1893	191	924
2185	174	884
2420	138	846
2655	130	810
2883	119	774
